"This is a list of medallists at the Summer Olympic Games (1896-2004) with details of the year of the olympics, city, sport, discipline, athlete name, gender, event and medal",,,,,,,,,,
,,,,,,,,,,
"DISCLAIMER: No guarantees, express or implied, as to the accuracy or completeness of the information provided. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Year,City,Sport,Discipline,Athlete Name,NOC,Gender,Event,Event Gender,Medal,Position
1956,Melbourne / Stockholm,Equestrian,Eventing,"LÜTKE WESTHUES, August",EUA,Men,individual,X,Silver,2
1956,Melbourne / Stockholm,Equestrian,Jumping,"D'INZEO, Piero",ITA,Men,individual,X,Bronze,3
1956,Melbourne / Stockholm,Equestrian,Jumping,"WINKLER, Hans Günter",EUA,Men,individual,X,Gold,1
1956,Melbourne / Stockholm,Equestrian,Jumping,"D'INZEO, Raimondo",ITA,Men,individual,X,Silver,2
1956,Melbourne / Stockholm,Equestrian,Jumping,HALLA,EUA,Women,individual,X,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"TITOV, Yuri",URS,Men,individual all-round,M,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"CHUKARIN, Viktor Ivanovich",URS,Men,individual all-round,M,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"ONO, Takashi",JPN,Men,individual all-round,M,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"MURATOVA, Sofiya",URS,Women,individual all-round,W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"LATYNINA, Larisa",URS,Women,individual all-round,W,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"KELETI, Agnes",HUN,Women,individual all-round,W,Silver,2
1956,Melbourne / Stockholm,Cycling,Cycling Road,"JACKSON, Alan Wharmby",GBR,Men,individual road race,M,Bronze,3
1956,Melbourne / Stockholm,Cycling,Cycling Road,"BALDINI, Ercole",ITA,Men,individual road race,M,Gold,1
1956,Melbourne / Stockholm,Cycling,Cycling Road,"GEYRE, Arnaud",FRA,Men,individual road race,M,Silver,2
1956,Melbourne / Stockholm,Athletics,Athletics,"TSYBULENKO, Viktor",URS,Men,javelin throw,M,Bronze,3
1956,Melbourne / Stockholm,Athletics,Athletics,"DANIELSEN, Egil",NOR,Men,javelin throw,M,Gold,1
1956,Melbourne / Stockholm,Athletics,Athletics,"SIDLO, Janusz",POL,Men,javelin throw,M,Silver,2
1956,Melbourne / Stockholm,Athletics,Athletics,"KONYAEVA, Nadezhda",URS,Women,javelin throw,W,Bronze,3
1956,Melbourne / Stockholm,Athletics,Athletics,"YAUNZEME, Inese",URS,Women,javelin throw,W,Gold,1
1956,Melbourne / Stockholm,Athletics,Athletics,"AHRENS, Marlene",CHI,Women,javelin throw,W,Silver,2
1956,Melbourne / Stockholm,Athletics,Athletics,"VALKAMA, Jorma Rainer",FIN,Men,long jump,M,Bronze,3
1956,Melbourne / Stockholm,Athletics,Athletics,"BELL, Gregory Curtis",USA,Men,long jump,M,Gold,1
1956,Melbourne / Stockholm,Athletics,Athletics,"BENNETT, John Dale",USA,Men,long jump,M,Silver,2
1956,Melbourne / Stockholm,Athletics,Athletics,"KHNYKINA-DVALISHVILI, Nadezhda",URS,Women,long jump,W,Bronze,3
1956,Melbourne / Stockholm,Athletics,Athletics,"DUNSKA-KRZESINSKA, Elzbieta",POL,Women,long jump,W,Gold,1
1956,Melbourne / Stockholm,Athletics,Athletics,"WHITE, Willie B.",USA,Women,long jump,W,Silver,2
1956,Melbourne / Stockholm,Athletics,Athletics,"KARVONEN, Veikko Leo",FIN,Men,marathon,M,Bronze,3
1956,Melbourne / Stockholm,Athletics,Athletics,"MIMOUN, Alain",FRA,Men,marathon,M,Gold,1
1956,Melbourne / Stockholm,Athletics,Athletics,"MIHALIC, Franjo",YUG,Men,marathon,M,Silver,2
1956,Melbourne / Stockholm,Rowing,Rowing,"EMCHUK, Igor",URS,Men,pair-oared shell with coxswain (2+),M,Bronze,3
1956,Melbourne / Stockholm,Rowing,Rowing,"PETROV, Vladimir",URS,Men,pair-oared shell with coxswain (2+),M,Bronze,3
1956,Melbourne / Stockholm,Rowing,Rowing,"ZHILIN, Georgi",URS,Men,pair-oared shell with coxswain (2+),M,Bronze,3
1956,Melbourne / Stockholm,Rowing,Rowing,"AYRAULT, Arthur Delancey Jr.",USA,Men,pair-oared shell with coxswain (2+),M,Gold,1
1956,Melbourne / Stockholm,Rowing,Rowing,"FINDLAY, Conrad Francis",USA,Men,pair-oared shell with coxswain (2+),M,Gold,1
1956,Melbourne / Stockholm,Rowing,Rowing,"SEIFFERT, Armin Kurt",USA,Men,pair-oared shell with coxswain (2+),M,Gold,1
1956,Melbourne / Stockholm,Rowing,Rowing,"ARNDT, Horst",EUA,Men,pair-oared shell with coxswain (2+),M,Silver,2
1956,Melbourne / Stockholm,Rowing,Rowing,"BORKOWSKY, Rainer",EUA,Men,pair-oared shell with coxswain (2+),M,Silver,2
1956,Melbourne / Stockholm,Rowing,Rowing,"VON GRODDECK, Karl-Heinrich",EUA,Men,pair-oared shell with coxswain (2+),M,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"ONO, Takashi",JPN,Men,parallel bars,M,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"TAKEMOTO, Masao",JPN,Men,parallel bars,M,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"CHUKARIN, Viktor Ivanovich",URS,Men,parallel bars,M,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"KUBOTA, Masami",JPN,Men,parallel bars,M,Silver,2
1956,Melbourne / Stockholm,Athletics,Athletics,"ROUBANIS, Georgios",GRE,Men,pole vault,M,Bronze,3
1956,Melbourne / Stockholm,Athletics,Athletics,"RICHARDS, Robert",USA,Men,pole vault,M,Gold,1
1956,Melbourne / Stockholm,Athletics,Athletics,"GUTOWSKI, Robert Allen",USA,Men,pole vault,M,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"CHUKARIN, Viktor Ivanovich",URS,Men,pommel horse,M,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"SHAKHLIN, Boris",URS,Men,pommel horse,M,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"ONO, Takashi",JPN,Men,pommel horse,M,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"KUBOTA, Masami",JPN,Men,rings,M,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"TAKEMOTO, Masao",JPN,Men,rings,M,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"AZARYAN, Albert",URS,Men,rings,M,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"MURATOV, Valentin",URS,Men,rings,M,Silver,2
1956,Melbourne / Stockholm,Fencing,Fencing,"KUZNETSOV, Lev",URS,Men,sabre individual,M,Bronze,3
1956,Melbourne / Stockholm,Fencing,Fencing,"KARPATI, Rudolf",HUN,Men,sabre individual,M,Gold,1
1956,Melbourne / Stockholm,Fencing,Fencing,"PAWLOWSKI, Jerzy",POL,Men,sabre individual,M,Silver,2
1956,Melbourne / Stockholm,Fencing,Fencing,"BOGDANOV, Leonid",URS,Men,sabre team,M,Bronze,3
1956,Melbourne / Stockholm,Fencing,Fencing,"CHEREPOVSKY, Yevgeni",URS,Men,sabre team,M,Bronze,3
1956,Melbourne / Stockholm,Fencing,Fencing,"KUZNETSOV, Lev",URS,Men,sabre team,M,Bronze,3
1956,Melbourne / Stockholm,Fencing,Fencing,"RYLSKY, Yakov",URS,Men,sabre team,M,Bronze,3
1956,Melbourne / Stockholm,Fencing,Fencing,"TYSHLER, David",URS,Men,sabre team,M,Bronze,3
1956,Melbourne / Stockholm,Fencing,Fencing,"GEREVICH, Aladar",HUN,Men,sabre team,M,Gold,1
1956,Melbourne / Stockholm,Fencing,Fencing,"HAMORI, Jenö",HUN,Men,sabre team,M,Gold,1
1956,Melbourne / Stockholm,Fencing,Fencing,"KARPATI, Rudolf",HUN,Men,sabre team,M,Gold,1
1956,Melbourne / Stockholm,Fencing,Fencing,"KERESZTES, Attila",HUN,Men,sabre team,M,Gold,1
1956,Melbourne / Stockholm,Fencing,Fencing,"KOVACS, Pal Adam",HUN,Men,sabre team,M,Gold,1
1956,Melbourne / Stockholm,Fencing,Fencing,"MAGAI, Daniel",HUN,Men,sabre team,M,Gold,1
1956,Melbourne / Stockholm,Fencing,Fencing,"KUSZEWSKI, Marian Zygmunt",POL,Men,sabre team,M,Silver,2
1956,Melbourne / Stockholm,Fencing,Fencing,"PAWLAS, Zygmunt",POL,Men,sabre team,M,Silver,2
1956,Melbourne / Stockholm,Fencing,Fencing,"PAWLOWSKI, Jerzy",POL,Men,sabre team,M,Silver,2
1956,Melbourne / Stockholm,Fencing,Fencing,"PIATKOWSKI, Andrzej Ryszard",POL,Men,sabre team,M,Silver,2
1956,Melbourne / Stockholm,Fencing,Fencing,"ZABLOCKI, Wojciech",POL,Men,sabre team,M,Silver,2
1956,Melbourne / Stockholm,Fencing,Fencing,"ZUB, Ryszard",POL,Men,sabre team,M,Silver,2
1956,Melbourne / Stockholm,Sailing,Sailing,"BLACKALL, Jasper Roy",GBR,Men,sharpie 12m2,X,Bronze,3
1956,Melbourne / Stockholm,Sailing,Sailing,"SMITH, Terence James George",GBR,Men,sharpie 12m2,X,Bronze,3
1956,Melbourne / Stockholm,Sailing,Sailing,"CROPP, John Urquhart",NZL,Men,sharpie 12m2,X,Gold,1
1956,Melbourne / Stockholm,Sailing,Sailing,"MANDER, Peter Garth",NZL,Men,sharpie 12m2,X,Gold,1
1956,Melbourne / Stockholm,Sailing,Sailing,"SCOTT, John Malcolm",AUS,Men,sharpie 12m2,X,Silver,2
1956,Melbourne / Stockholm,Sailing,Sailing,"TASKER, Rolland Leslie",AUS,Men,sharpie 12m2,X,Silver,2
1956,Melbourne / Stockholm,Athletics,Athletics,"SKOBLA, Jiri",TCH,Men,shot put,M,Bronze,3
1956,Melbourne / Stockholm,Athletics,Athletics,"O, William Patrick Jr.",USA,Men,shot put,M,Gold,1
1956,Melbourne / Stockholm,Athletics,Athletics,"NIEDER, William Henry",USA,Men,shot put,M,Silver,2
1956,Melbourne / Stockholm,Athletics,Athletics,"WERNER-SCHULZE-ENTRUP, Marianne",EUA,Women,shot put,W,Bronze,3
1956,Melbourne / Stockholm,Athletics,Athletics,"TYSHKEVICH, Tamara",URS,Women,shot put,W,Gold,1
1956,Melbourne / Stockholm,Athletics,Athletics,"ZYBINA, Galina",URS,Women,shot put,W,Silver,2
1956,Melbourne / Stockholm,Rowing,Rowing,"KELLY, John Brenden Jr.",USA,Men,single sculls (1x),M,Bronze,3
1956,Melbourne / Stockholm,Rowing,Rowing,"IVANOV, Vyacheslav",URS,Men,single sculls (1x),M,Gold,1
1956,Melbourne / Stockholm,Rowing,Rowing,"MACKENZIE, Stuart A.",AUS,Men,single sculls (1x),M,Silver,2
1956,Melbourne / Stockholm,Sailing,Sailing,"MARVIN, John",USA,Men,single-handed dinghy (Finn),M,Bronze,3
1956,Melbourne / Stockholm,Sailing,Sailing,"ELVSTROM, Paul",DEN,Men,single-handed dinghy (Finn),M,Gold,1
1956,Melbourne / Stockholm,Sailing,Sailing,"NELIS, Andre",BEL,Men,single-handed dinghy (Finn),M,Silver,2
1956,Melbourne / Stockholm,Equestrian,Dressage,"CHAMMARTIN, Henri",SUI,Men,team,X,Bronze,3
1956,Melbourne / Stockholm,Equestrian,Dressage,"FISCHER, Gustav",SUI,Men,team,X,Bronze,3
1956,Melbourne / Stockholm,Equestrian,Dressage,"TRACHSEL, Gottfried",SUI,Men,team,X,Bronze,3
1956,Melbourne / Stockholm,Equestrian,Dressage,"BOLTENSTERN JR., Gustaf Adolf",SWE,Men,team,X,Gold,1
1956,Melbourne / Stockholm,Equestrian,Dressage,"PERSSON, Gehnäll",SWE,Men,team,X,Gold,1
1956,Melbourne / Stockholm,Equestrian,Dressage,"SAINT CYR, Henri",SWE,Men,team,X,Gold,1
1956,Melbourne / Stockholm,Equestrian,Dressage,AFRIKA,EUA,Women,team,X,Silver,2
1956,Melbourne / Stockholm,Equestrian,Dressage,"KÜPPERS, Anneliese",EUA,Women,team,X,Silver,2
1956,Melbourne / Stockholm,Equestrian,Dressage,"LINSENHOFF, Liselott",EUA,Women,team,X,Silver,2
1956,Melbourne / Stockholm,Equestrian,Dressage,"WEYGAND, Hannelore",EUA,Women,team,X,Silver,2
1956,Melbourne / Stockholm,Equestrian,Eventing,"ELDER, Henry James",CAN,Men,team,X,Bronze,3
1956,Melbourne / Stockholm,Equestrian,Eventing,"HERBINSON, Brian",CAN,Men,team,X,Bronze,3
1956,Melbourne / Stockholm,Equestrian,Eventing,"RUMBLE, John Mitchell",CAN,Men,team,X,Bronze,3
1956,Melbourne / Stockholm,Equestrian,Eventing,"HILL, Albert Edwin",GBR,Men,team,X,Gold,1
1956,Melbourne / Stockholm,Equestrian,Eventing,"ROOK, Arthur Laurence",GBR,Men,team,X,Gold,1
1956,Melbourne / Stockholm,Equestrian,Eventing,"WELDON, Francis William Charles",GBR,Men,team,X,Gold,1
1956,Melbourne / Stockholm,Equestrian,Eventing,"LÜTKE WESTHUES, August",EUA,Men,team,X,Silver,2
1956,Melbourne / Stockholm,Equestrian,Eventing,"ROTHE, Otto",EUA,Men,team,X,Silver,2
1956,Melbourne / Stockholm,Equestrian,Eventing,"WAGNER, Klaus",EUA,Men,team,X,Silver,2
1956,Melbourne / Stockholm,Equestrian,Eventing,PRINZESS,EUA,Women,team,X,Silver,2
1956,Melbourne / Stockholm,Equestrian,Eventing,SISSI,EUA,Women,team,X,Silver,2
1956,Melbourne / Stockholm,Equestrian,Jumping,"ROBESON, Peter David",GBR,Men,team,X,Bronze,3
1956,Melbourne / Stockholm,Equestrian,Jumping,"WHITE, Wilfred Harry",GBR,Men,team,X,Bronze,3
1956,Melbourne / Stockholm,Equestrian,Jumping,"LUTKE WESTHUES, Alfons",EUA,Men,team,X,Gold,1
1956,Melbourne / Stockholm,Equestrian,Jumping,"THIEDEMANN, Fritz",EUA,Men,team,X,Gold,1
1956,Melbourne / Stockholm,Equestrian,Jumping,"WINKLER, Hans Günter",EUA,Men,team,X,Gold,1
1956,Melbourne / Stockholm,Equestrian,Jumping,"D'INZEO, Piero",ITA,Men,team,X,Silver,2
1956,Melbourne / Stockholm,Equestrian,Jumping,"D'INZEO, Raimondo",ITA,Men,team,X,Silver,2
1956,Melbourne / Stockholm,Equestrian,Jumping,"OPPES, Salvatore",ITA,Men,team,X,Silver,2
1956,Melbourne / Stockholm,Equestrian,Jumping,"SMYTHE, Patricia Rosemary",GBR,Women,team,X,Bronze,3
1956,Melbourne / Stockholm,Equestrian,Jumping,ALA,EUA,Women,team,X,Gold,1
1956,Melbourne / Stockholm,Equestrian,Jumping,HALLA,EUA,Women,team,X,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"HEINONEN, Raimo Yrjö",FIN,Men,team competition,M,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"LAPPALAINEN, Onni Armas",FIN,Men,team competition,M,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"LEIMUVIRTA, Olavi Erkki",FIN,Men,team competition,M,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"LINDFORS, Berndt Torbjörn",FIN,Men,team competition,M,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"MANSIKKA, Martti",FIN,Men,team competition,M,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"SUONIEMI, Kalevi Ensio",FIN,Men,team competition,M,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"AZARYAN, Albert",URS,Men,team competition,M,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"CHUKARIN, Viktor Ivanovich",URS,Men,team competition,M,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"MURATOV, Valentin",URS,Men,team competition,M,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"SHAKHLIN, Boris",URS,Men,team competition,M,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"STOLBOV, Pavel",URS,Men,team competition,M,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"TITOV, Yuri",URS,Men,team competition,M,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"AIHARA, Nobuyuki",JPN,Men,team competition,M,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"KONO, Akira",JPN,Men,team competition,M,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"KUBOTA, Masami",JPN,Men,team competition,M,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"ONO, Takashi",JPN,Men,team competition,M,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"TAKEMOTO, Masao",JPN,Men,team competition,M,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"TSUKAWAKI, Shinsaku",JPN,Men,team competition,M,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"HURMUZACHI-DUMITRESCU, Georgeta",ROU,Women,team competition,W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"IOVAN-INOVAN, Sonia",ROU,Women,team competition,W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"LEUSTEANU-POPESCU-TEODORESCU, Elena",ROU,Women,team competition,W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"MARGARIT-NICULESCU, Elena",ROU,Women,team competition,W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"SACALICI-PETROSANU, Elena",ROU,Women,team competition,W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"VATASOIU-LITA, Emilia",ROU,Women,team competition,W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"ASTAKHOVA, Polina",URS,Women,team competition,W,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"EGOROVA, Lyudmila",URS,Women,team competition,W,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"KALININA-IVANOVA, Lidiya",URS,Women,team competition,W,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"LATYNINA, Larisa",URS,Women,team competition,W,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"MANINA, Tamara",URS,Women,team competition,W,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"MURATOVA, Sofiya",URS,Women,team competition,W,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"BODO-MOLNAR, Andrea",HUN,Women,team competition,W,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"GULYAS-KÖTELES, Erzsebet",HUN,Women,team competition,W,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"KELETI, Agnes",HUN,Women,team competition,W,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"KERTESZ, Aliz",HUN,Women,team competition,W,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"KORONDI, Margit",HUN,Women,team competition,W,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"TASS LEMHENYI, Olga",HUN,Women,team competition,W,Silver,2
1956,Melbourne / Stockholm,Cycling,Cycling Road,"POMMER, Reinhold Viktor",EUA,Men,team time trial,M,Bronze,3
1956,Melbourne / Stockholm,Cycling,Cycling Road,"SCHUR, Gustav-Adolf",EUA,Men,team time trial,M,Bronze,3
1956,Melbourne / Stockholm,Cycling,Cycling Road,"TÜLLER, Horst",EUA,Men,team time trial,M,Bronze,3
1956,Melbourne / Stockholm,Cycling,Cycling Road,"GEYRE, Arnaud",FRA,Men,team time trial,M,Gold,1
1956,Melbourne / Stockholm,Cycling,Cycling Road,"MOUCHERAUD, Maurice",FRA,Men,team time trial,M,Gold,1
1956,Melbourne / Stockholm,Cycling,Cycling Road,"VERMEULEN, Michel",FRA,Men,team time trial,M,Gold,1
1956,Melbourne / Stockholm,Cycling,Cycling Road,"BRITTAIN, Arthur Stanley",GBR,Men,team time trial,M,Silver,2
1956,Melbourne / Stockholm,Cycling,Cycling Road,"HOLMES, William",GBR,Men,team time trial,M,Silver,2
1956,Melbourne / Stockholm,Cycling,Cycling Road,"JACKSON, Alan Wharmby",GBR,Men,team time trial,M,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"ASTAKHOVA, Polina",URS,Women,"team, portable apparatus",W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"EGOROVA, Lyudmila",URS,Women,"team, portable apparatus",W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"HORZONEK-JOKIEL, Dorota",POL,Women,"team, portable apparatus",W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"KALININA-IVANOVA, Lidiya",URS,Women,"team, portable apparatus",W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"KOT, Natalia",POL,Women,"team, portable apparatus",W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"LATYNINA, Larisa",URS,Women,"team, portable apparatus",W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"MANINA, Tamara",URS,Women,"team, portable apparatus",W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"MURATOVA, Sofiya",URS,Women,"team, portable apparatus",W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"NOWAK-STACHOW, Danuta",POL,Women,"team, portable apparatus",W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"RAKOCZY, Helena",POL,Women,"team, portable apparatus",W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"SZCZERBINSKA, Lidia",POL,Women,"team, portable apparatus",W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"WILKOWNA-SLIZOWSKA, Barbara",POL,Women,"team, portable apparatus",W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"BODO-MOLNAR, Andrea",HUN,Women,"team, portable apparatus",W,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"GULYAS-KÖTELES, Erzsebet",HUN,Women,"team, portable apparatus",W,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"KELETI, Agnes",HUN,Women,"team, portable apparatus",W,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"KERTESZ, Aliz",HUN,Women,"team, portable apparatus",W,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"KORONDI, Margit",HUN,Women,"team, portable apparatus",W,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"TASS LEMHENYI, Olga",HUN,Women,"team, portable apparatus",W,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"BERGGREN, Evy",SWE,Women,"team, portable apparatus",W,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"COLLING-PETTERSSON, Ann-Sofi",SWE,Women,"team, portable apparatus",W,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"HEDBERG, Doris",SWE,Women,"team, portable apparatus",W,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"KARLEN, Maude",SWE,Women,"team, portable apparatus",W,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"LINDBERG, Karin",SWE,Women,"team, portable apparatus",W,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"RÖNSTRÖM, Eva",SWE,Women,"team, portable apparatus",W,Silver,2
1956,Melbourne / Stockholm,Shooting,Shooting,"CICERI, Alessandro",ITA,Men,trap (125 targets),M,Bronze,3
1956,Melbourne / Stockholm,Shooting,Shooting,"ROSSINI, Galliano",ITA,Men,trap (125 targets),M,Gold,1
1956,Melbourne / Stockholm,Shooting,Shooting,"SMELCZYNSKI, Adam",POL,Men,trap (125 targets),M,Silver,2
1956,Melbourne / Stockholm,Athletics,Athletics,"KREER, Vitold",URS,Men,triple jump,M,Bronze,3
1956,Melbourne / Stockholm,Athletics,Athletics,"FERREIRA DA SILVA, Adhemar",BRA,Men,triple jump,M,Gold,1
1956,Melbourne / Stockholm,Athletics,Athletics,"EINARSSON, Vilhjalmur",ISL,Men,triple jump,M,Silver,2
1956,Melbourne / Stockholm,Sailing,Sailing,"FARRINGTON, Sloane Elmo",BAH,Men,two-person keelboat open (Star),X,Bronze,3
1956,Melbourne / Stockholm,Sailing,Sailing,"KNOWLES, Durward Randolph",BAH,Men,two-person keelboat open (Star),X,Bronze,3
1956,Melbourne / Stockholm,Sailing,Sailing,"LOW, Lawrence Edgar",USA,Men,two-person keelboat open (Star),X,Gold,1
1956,Melbourne / Stockholm,Sailing,Sailing,"WILLIAMS, Herbert Philip",USA,Men,two-person keelboat open (Star),X,Gold,1
1956,Melbourne / Stockholm,Sailing,Sailing,"RODE, Nicolo",ITA,Men,two-person keelboat open (Star),X,Silver,2
1956,Melbourne / Stockholm,Sailing,Sailing,"STRAULINO, Agostino",ITA,Men,two-person keelboat open (Star),X,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"MURATOVA, Sofiya",URS,Women,uneven bars,W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"KELETI, Agnes",HUN,Women,uneven bars,W,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"LATYNINA, Larisa",URS,Women,uneven bars,W,Silver,2
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"TITOV, Yuri",URS,Men,vault,M,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"BANTZ, Helmut",EUA,Men,vault,M,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"MURATOV, Valentin",URS,Men,vault,M,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"COLLING-PETTERSSON, Ann-Sofi",SWE,Women,vault,W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"TASS LEMHENYI, Olga",HUN,Women,vault,W,Bronze,3
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"LATYNINA, Larisa",URS,Women,vault,W,Gold,1
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"MANINA, Tamara",URS,Women,vault,W,Silver,2
1956,Melbourne / Stockholm,Aquatics,Water polo,"AGEEV, Viktor",URS,Men,water polo,M,Bronze,3
1956,Melbourne / Stockholm,Aquatics,Water polo,"BREUS, Pyotr",URS,Men,water polo,M,Bronze,3
1956,Melbourne / Stockholm,Aquatics,Water polo,"GOIKHMAN, Boris",URS,Men,water polo,M,Bronze,3
